n_S, m_S, n, m, c_S, internal_density, edges_inside, average_degree, fomd, tpr, expansion, cut_ratio, conductance, normalized_cut, maximum_odf, average_odf, flake_odf, modularity, auc_score
17.0,15.0,19634.0,270970.0,866,0.11029411764705882,15.0,1.7647058823529411,0.0588235294118,0.35294117647058826,50.94117647058823,0.0025967873003307457,0.9665178571428571,0.9681133587862606,1.0,0.923721467487,1.0,-53.44,0.809566
9.0,14.0,19634.0,270970.0,648,0.3888888888888889,14.0,3.111111111111111,0.111111111111,0.7777777777777778,72.0,0.0036687898089171975,0.9585798816568047,0.9597742196102108,1.0,0.870312075203,1.0,-39.695,0.660175
16.0,4.0,19634.0,270970.0,1071,0.03333333333333333,4.0,0.5,0.0,0.1875,66.9375,0.0034120450606585787,0.9925857275254866,0.9945580923190512,1.0,0.988955026455,1.0,-66.7575,0.5353115
13.0,7.0,19634.0,270970.0,1140,0.08974358974358974,7.0,1.0769230769230769,0.0769230769231,0.23076923076923078,87.6923076923077,0.004469308786112211,0.9878682842287695,0.9899674765921287,1.0,0.977828373177,1.0,-70.8325,0.983909
11.0,5.0,19634.0,270970.0,946,0.09090909090909091,5.0,0.9090909090909091,0.0,0.09090909090909091,86.0,0.00438261224073791,0.9895397489539749,0.991282320001507,1.0,0.982964345335,1.0,-58.8925,0.879036
10.0,6.0,19634.0,270970.0,952,0.13333333333333333,6.0,1.2,0.0,0.3,95.2,0.0048512026090501426,0.9875518672199171,0.989305477594217,1.0,0.98738815699,1.0,-59.09,0.64786
8.0,1.0,19634.0,270970.0,791,0.03571428571428571,1.0,0.25,0.0,0.0,98.875,0.00503795984917966,0.9974779319041615,0.9989353812020615,1.0,0.998485634074,1.0,-49.24,0.857238
13.0,0.0,19634.0,270970.0,418,0.0,0.0,0.0,0.0,0.0,32.15384615384615,0.0016387465549078106,1.0,1.0007707086463185,1.0,1.0,1.0,-25.995,0.831564
8.0,4.0,19634.0,270970.0,178,0.14285714285714285,4.0,1.0,0.0,0.25,22.25,0.0011337001936207072,0.956989247311828,0.9573175939573427,1.0,0.979624542125,1.0,-10.925,0.7577355
18.0,29.0,19634.0,270970.0,1186,0.1895424836601307,29.0,3.2222222222222223,0.0555555555556,0.3333333333333333,65.88888888888889,0.0033589360159506977,0.9533762057877814,0.955560094361588,1.0,0.980447041529,1.0,-72.44,0.749808
16.0,10.0,19634.0,270970.0,337,0.08333333333333333,10.0,1.25,0.0625,0.3125,21.0625,0.0010736313589560609,0.9439775910364145,0.9445990675687599,1.0,0.96655409831,1.0,-20.2925,0.606158
9.0,2.0,19634.0,270970.0,137,0.05555555555555555,2.0,0.4444444444444444,0.0,0.2222222222222222,15.222222222222221,0.000775654635527247,0.9716312056737588,0.9718839391616839,1.0,0.941666666667,0.8888888888888888,-8.3825,0.350017
8.0,6.0,19634.0,270970.0,405,0.21428571428571427,6.0,1.5,0.125,0.25,50.625,0.0025794863955976763,0.9712230215827338,0.9719697952439346,1.0,0.979583333333,1.0,-24.95,0.639146
15.0,6.0,19634.0,270970.0,1000,0.05714285714285714,6.0,0.8,0.0,0.2,66.66666666666667,0.0033980665001614083,0.9881422924901185,0.9899841573414432,1.0,0.988391993055,1.0,-61.88,0.898295
13.0,7.0,19634.0,270970.0,982,0.08974358974358974,7.0,1.0769230769230769,0.0769230769231,0.23076923076923078,75.53846153846153,0.003849878270142273,0.9859437751004017,0.9877525530148917,1.0,0.959524813132,1.0,-60.7575,0.7216645
15.0,18.0,19634.0,270970.0,1420,0.17142857142857143,18.0,2.4,0.133333333333,0.4666666666666667,94.66666666666667,0.0048252544302292,0.9752747252747253,0.9778882671024376,1.0,0.975499692347,1.0,-88.07,0.906199
10.0,6.0,19634.0,270970.0,387,0.13333333333333333,6.0,1.2,0.0,0.5,38.7,0.001972075010191602,0.9699248120300752,0.9706384194353654,1.0,0.874586399108,1.0,-23.88,0.3580335
7.0,9.0,19634.0,270970.0,737,0.42857142857142855,9.0,2.5714285714285716,0.142857142857,0.5714285714285714,105.28571428571429,0.005364330477694721,0.976158940397351,0.9775170676927611,1.0,0.970635648273,1.0,-45.6025,0.949814
11.0,10.0,19634.0,270970.0,524,0.18181818181818182,10.0,1.8181818181818181,0.0909090909091,0.45454545454545453,47.63636363636363,0.0024275780276391806,0.9632352941176471,0.9642012924511156,1.0,0.950930247383,1.0,-32.1575,0.872297
9.0,3.0,19634.0,270970.0,152,0.08333333333333333,3.0,0.6666666666666666,0.0,0.2222222222222222,16.88888888888889,0.0008605803255484784,0.9620253164556962,0.962305714768879,1.0,0.888888888889,1.0,-9.3325,0.5796405
6.0,7.0,19634.0,270970.0,539,0.4666666666666667,7.0,2.3333333333333335,0.166666666667,0.5,89.83333333333333,0.004576795054683785,0.9746835443037974,0.975677156794926,1.0,0.976438356828,1.0,-33.3275,0.988766
7.0,3.0,19634.0,270970.0,169,0.14285714285714285,3.0,0.8571428571428571,0.0,0.2857142857142857,24.142857142857142,0.0012300839222936335,0.9657142857142857,0.9660260345885772,1.0,0.922740524781,1.0,-10.3175,0.4871425
6.0,4.0,19634.0,270970.0,1137,0.26666666666666666,4.0,1.3333333333333333,0.0,0.16666666666666666,189.5,0.00965457509680049,0.9930131004366812,0.9951067570438527,1.0,0.996995596996,1.0,-70.975,0.994182
12.0,7.0,19634.0,270970.0,1115,0.10606060606060606,7.0,1.1666666666666667,0.0,0.3333333333333333,92.91666666666667,0.004735331090952332,0.9875996457041629,0.9896528976685633,1.0,0.987064206248,1.0,-69.46,0.657953
16.0,62.0,19634.0,270970.0,4425,0.5166666666666667,62.0,7.75,0.3125,0.5625,276.5625,0.014097385054541747,0.9727412618157837,0.9808420817835268,1.0,0.957984929957,1.0,-272.89,0.9159095
7.0,5.0,19634.0,270970.0,567,0.23809523809523808,5.0,1.4285714285714286,0.0,0.2857142857142857,81.0,0.004126967952310593,0.9826689774696707,0.9837141445397191,1.0,0.97874790942,1.0,-34.92,0.951625
18.0,17.0,19634.0,270970.0,828,0.1111111111111111,17.0,1.8888888888888888,0.0555555555556,0.3333333333333333,46.0,0.0023450244698205547,0.9605568445475638,0.9620824537778682,1.0,0.970354653123,0.9444444444444444,-50.71,0.786935
18.0,0.0,19634.0,270970.0,526,0.0,0.0,0.0,0.0,0.0,29.22222222222222,0.0014897136124705456,1.0,1.0009696460238984,1.0,1.0,1.0,-32.8525,0.5100175
9.0,1.0,19634.0,270970.0,472,0.027777777777777776,1.0,0.2222222222222222,0.0,0.1111111111111111,52.44444444444444,0.002672328379334749,0.9957805907172996,0.9966507811636409,1.0,0.999441964286,0.8888888888888888,-29.4175,0.201548
9.0,4.0,19634.0,270970.0,683,0.1111111111111111,4.0,0.8888888888888888,0.0,0.2222222222222222,75.88888888888889,0.003866949752300071,0.9884225759768451,0.9896812953266604,1.0,0.958638177936,1.0,-42.1325,0.466993
9.0,8.0,19634.0,270970.0,2246,0.2222222222222222,8.0,1.7777777777777777,0.0,0.3333333333333333,249.55555555555554,0.012716206652512385,0.9929266136162688,0.9970540002785251,1.0,0.978988009658,1.0,-139.9825,0.5608655
7.0,5.0,19634.0,270970.0,353,0.23809523809523808,5.0,1.4285714285714286,0.0,0.42857142857142855,50.42857142857143,0.0025693468909446897,0.9724517906336089,0.9731027422584985,1.0,0.974942396313,1.0,-21.57,0.510035
7.0,3.0,19634.0,270970.0,374,0.14285714285714285,3.0,0.8571428571428571,0.0,0.2857142857142857,53.42857142857143,0.002722197555845082,0.9842105263157894,0.9849001713145724,1.0,0.956772582451,1.0,-23.115,0.941093
11.0,43.0,19634.0,270970.0,844,0.7818181818181819,43.0,7.818181818181818,0.181818181818,0.36363636363636365,76.72727272727273,0.0039100684261974585,0.9075268817204301,0.9090820744795705,1.0,0.953518938723,1.0,-50.0925,0.935723
14.0,4.0,19634.0,270970.0,714,0.04395604395604396,4.0,0.5714285714285714,0.0,0.14285714285714285,51.0,0.002599388379204893,0.9889196675900277,0.990235442515117,1.0,0.99074436706,1.0,-44.4725,0.600556
18.0,41.0,19634.0,270970.0,970,0.2679738562091503,41.0,4.555555555555555,0.111111111111,0.16666666666666666,53.888888888888886,0.002747190502084466,0.9220532319391636,0.9238401699747845,1.0,0.982097121168,1.0,-58.2025,0.7915685
19.0,5.0,19634.0,270970.0,503,0.029239766081871343,5.0,0.5263157894736842,0.0,0.15789473684210525,26.473684210526315,0.0013496652669144184,0.9805068226120858,0.9814341260762924,1.0,0.943267086121,1.0,-30.965000000000003,0.666998
19.0,21.0,19634.0,270970.0,2036,0.12280701754385964,21.0,2.210526315789474,0.105263157895,0.42105263157894735,107.15789473684211,0.005463058615184405,0.9797882579403272,0.9835313591253975,1.0,0.973105632189,1.0,-125.91,0.8175235
13.0,13.0,19634.0,270970.0,486,0.16666666666666666,13.0,2.0,0.0,0.5384615384615384,37.38461538461539,0.0019053369035531005,0.94921875,0.9501147676991151,1.0,0.911813065359,1.0,-29.575000000000003,0.4180865
16.0,6.0,19634.0,270970.0,988,0.05,6.0,0.75,0.0,0.25,61.75,0.0031476195330818637,0.988,0.9898198026950762,1.0,0.987290005513,1.0,-61.015,0.5041865
11.0,11.0,19634.0,270970.0,530,0.2,11.0,2.0,0.0,0.5454545454545454,48.18181818181818,0.0024553747226121483,0.9601449275362319,0.9611219797145052,1.0,0.870621673995,1.0,-32.2825,0.597745
18.0,10.0,19634.0,270970.0,795,0.06535947712418301,10.0,1.1111111111111112,0.0,0.3888888888888889,44.166666666666664,0.0022515633496465472,0.9754601226993865,0.9769249799449021,1.0,0.975473809576,1.0,-49.085,0.457483
16.0,6.0,19634.0,270970.0,815,0.05,6.0,0.75,0.0,0.125,50.9375,0.0025964675298195536,0.9854897218863361,0.9869913534135967,1.0,0.968749954418,1.0,-50.575,0.5783135
15.0,130.0,19634.0,270970.0,2867,1.2380952380952381,130.0,17.333333333333332,0.466666666667,0.8,191.13333333333333,0.009742256655962758,0.9168532139430764,0.9221181405701627,1.0,0.922902892144,1.0,-171.91,0.625044
11.0,4.0,19634.0,270970.0,259,0.07272727272727272,4.0,0.7272727272727273,0.0,0.36363636363636365,23.545454545454547,0.0011998906663331064,0.9700374531835206,0.9705151446243597,1.0,0.950382200382,1.0,-16.0075,0.4916045
8.0,2.0,19634.0,270970.0,215,0.07142857142857142,2.0,0.5,0.0,0.125,26.875,0.0013693569754407418,0.9817351598173516,0.9821317283010397,1.0,0.996428571429,1.0,-13.315,0.8301455
8.0,1.0,19634.0,270970.0,333,0.03571428571428571,1.0,0.25,0.0,0.125,41.625,0.002120911036380312,0.9940298507462687,0.9946439348481292,1.0,0.985294117647,1.0,-20.735,0.589923
12.0,7.0,19634.0,270970.0,438,0.10606060606060606,7.0,1.1666666666666667,0.0833333333333,0.25,36.5,0.0018601569666700643,0.9690265486725663,0.9698341243966188,1.0,0.98009455638,1.0,-26.9125,0.766684
10.0,3.0,19634.0,270970.0,401,0.06666666666666667,3.0,0.6,0.0,0.2,40.1,0.0020434162250305746,0.9852579852579852,0.9859973806501322,1.0,0.97971291866,1.0,-24.73,0.693685
16.0,3.0,19634.0,270970.0,484,0.025,3.0,0.375,0.0,0.0625,30.25,0.0015419512692425323,0.9877551020408163,0.9886474028125458,1.0,0.990853658537,1.0,-30.0225,0.8347875
8.0,2.0,19634.0,270970.0,188,0.07142857142857142,2.0,0.5,0.0,0.125,23.5,0.00119739121573423,0.9791666666666666,0.9795134507972345,1.0,0.994791666667,1.0,-11.575,0.412642
14.0,0.0,19634.0,270970.0,60,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.00021843599825251202,1.0,1.0001107011070112,1.0,1.0,1.0,-3.725,0.452435
6.0,0.0,19634.0,270970.0,42,0.0,0.0,0.0,0.0,0.0,7.0,0.0003566333808844508,1.0,1.0000774933484875,1.0,1.0,1.0,-2.5825,0.349125
13.0,0.0,19634.0,270970.0,191,0.0,0.0,0.0,0.0,0.0,14.692307692307692,0.0007488052439889757,1.0,1.0003523133707535,1.0,1.0,1.0,-11.9625,0.498515
14.0,4.0,19634.0,270970.0,181,0.04395604395604396,4.0,0.5714285714285714,0.0,0.2857142857142857,12.928571428571429,0.0006589485947284113,0.9576719576719577,0.958005836402038,1.0,0.957828993666,1.0,-11.035,0.656658
11.0,24.0,19634.0,270970.0,1127,0.43636363636363634,24.0,4.363636363636363,0.181818181818,0.5454545454545454,102.45454545454545,0.0052211458724224355,0.9591489361702128,0.961224369994812,1.0,0.952106430761,1.0,-69.06,0.988134
12.0,27.0,19634.0,270970.0,4157,0.4090909090909091,27.0,4.5,0.0833333333333,0.5833333333333334,346.4166666666667,0.017654503448510175,0.9871764426502019,0.9947893962088044,1.0,0.983592676176,1.0,-257.915,0.913333
17.0,18.0,19634.0,270970.0,788,0.1323529411764706,18.0,2.1176470588235294,0.117647058824,0.4117647058823529,46.35294117647059,0.0023628965273217407,0.9563106796116505,0.9577627002789904,1.0,0.970246834826,1.0,-47.975,0.7149005
7.0,0.0,19634.0,270970.0,129,0.0,0.0,0.0,0.0,0.0,18.428571428571427,0.0009389397986738385,1.0,1.0002379770840981,1.0,1.0,1.0,-7.9925,0.874974
7.0,8.0,19634.0,270970.0,582,0.38095238095238093,8.0,2.2857142857142856,0.0,0.7142857142857143,83.14285714285714,0.004236146998668016,0.9732441471571907,0.9743169463520382,1.0,0.965640698455,1.0,-35.85,0.943415
10.0,5.0,19634.0,270970.0,409,0.1111111111111111,5.0,1.0,0.1,0.2,40.9,0.002084182633509988,0.9761336515513126,0.9768877924115494,1.0,0.986296296296,1.0,-25.23,0.861161
16.0,2.0,19634.0,270970.0,346,0.016666666666666666,2.0,0.25,0.0,0.0625,21.625,0.0011023040065246202,0.9885714285714285,0.9892094729837454,1.0,0.986111111111,1.0,-21.3225,0.5627345
17.0,23.0,19634.0,270970.0,2786,0.16911764705882354,23.0,2.7058823529411766,0.117647058824,0.5294117647058824,163.88235294117646,0.008354098635937017,0.9837570621468926,0.9888719920139706,1.0,0.945306882683,1.0,-173.035,0.6803855
10.0,2.0,19634.0,270970.0,159,0.044444444444444446,2.0,0.4,0.0,0.2,15.9,0.0008102323685283327,0.9754601226993865,0.9757534292231508,1.0,0.974637681159,1.0,-9.8325,0.4057245
15.0,18.0,19634.0,270970.0,2501,0.17142857142857143,18.0,2.4,0.133333333333,0.4666666666666667,166.73333333333332,0.008498564316903682,0.9858100118249902,0.9904040181254467,1.0,0.979926538365,1.0,-155.0825,0.768372
7.0,4.0,19634.0,270970.0,232,0.19047619047619047,4.0,1.1428571428571428,0.0,0.42857142857142855,33.142857142857146,0.0016886359169948103,0.9666666666666667,0.9670945814673543,1.0,0.96141881894,0.8571428571428571,-14.07,0.6509965
12.0,22.0,19634.0,270970.0,623,0.3333333333333333,22.0,3.6666666666666665,0.166666666667,0.3333333333333333,51.916666666666664,0.002645839703733904,0.9340329835082459,0.9351813303864198,1.0,0.932661044597,1.0,-37.905,0.570422
8.0,1.0,19634.0,270970.0,230,0.03571428571428571,1.0,0.25,0.0,0.125,28.75,0.0014648935086110262,0.9913793103448276,0.9918035330949715,1.0,0.997058823529,1.0,-14.19,0.707782
7.0,0.0,19634.0,270970.0,135,0.0,0.0,0.0,0.0,0.0,19.285714285714285,0.0009826114172168077,1.0,1.0002490430291011,1.0,1.0,1.0,-8.355,0.723758
16.0,5.0,19634.0,270970.0,411,0.041666666666666664,5.0,0.625,0.0,0.1875,25.6875,0.0013093842389642165,0.9762470308788599,0.9770048566748074,1.0,0.987774905147,0.9375,-25.5075,0.4386675
16.0,8.0,19634.0,270970.0,1122,0.06666666666666667,8.0,1.0,0.0625,0.3125,70.125,0.003574523396880416,0.9859402460456942,0.9880063693575315,1.0,0.952876984127,1.0,-69.7575,0.5797425
11.0,2.0,19634.0,270970.0,749,0.03636363636363636,2.0,0.36363636363636365,0.0,0.18181818181818182,68.0909090909091,0.0034699540891254695,0.9946879150066401,0.9960680895093442,1.0,0.988095238095,1.0,-46.4575,0.937383
19.0,14.0,19634.0,270970.0,1521,0.08187134502923976,14.0,1.4736842105263157,0.105263157895,0.2631578947368421,80.05263157894737,0.004081194574506621,0.9819238218205294,0.9847226949106803,1.0,0.975438939361,0.8947368421052632,-94.32,0.496605
6.0,19.0,19634.0,270970.0,644,1.2666666666666666,19.0,6.333333333333333,0.166666666667,0.3333333333333333,107.33333333333333,0.005468378506894912,0.9442815249266863,0.9454685210523605,1.0,0.907407407407,1.0,-38.9175,0.604304
14.0,13.0,19634.0,270970.0,1794,0.14285714285714285,13.0,1.8571428571428572,0.0714285714286,0.21428571428571427,128.14285714285714,0.006531236347750109,0.9857142857142858,0.9890138509220812,1.0,0.992642709258,1.0,-111.575,0.4818245
7.0,1.0,19634.0,270970.0,300,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,42.857142857142854,0.002183580927148462,0.9933774834437086,0.9939307460331988,1.0,0.968253968254,1.0,-18.6975,0.772309
9.0,2.0,19634.0,270970.0,120,0.05555555555555555,2.0,0.4444444444444444,0.0,0.2222222222222222,13.333333333333334,0.0006794055201698514,0.967741935483871,0.967963314824751,1.0,0.971819645733,1.0,-7.39,0.7496445
10.0,4.0,19634.0,270970.0,472,0.08888888888888889,4.0,0.8,0.0,0.3,47.2,0.002405218100285365,0.9833333333333333,0.9842035334056042,1.0,0.986139315359,1.0,-29.245,0.91319
15.0,18.0,19634.0,270970.0,754,0.17142857142857143,18.0,2.4,0.0666666666667,0.2,50.266666666666666,0.002562142141121702,0.9544303797468354,0.9558198368266168,1.0,0.984968806813,1.0,-45.835,0.73557
6.0,3.0,19634.0,270970.0,271,0.2,3.0,1.0,0.0,0.16666666666666666,45.166666666666664,0.0023011344338020514,0.9783393501805054,0.9788391611376157,1.0,0.960079365079,1.0,-16.6425,0.868802
11.0,12.0,19634.0,270970.0,609,0.21818181818181817,12.0,2.1818181818181817,0.181818181818,0.2727272727272727,55.36363636363637,0.002821364539756223,0.9620853080568721,0.9632078369725903,1.0,0.980729217307,1.0,-37.5025,0.731846
19.0,4.0,19634.0,270970.0,643,0.023391812865497075,4.0,0.42105263157894735,0.0,0.10526315789473684,33.8421052631579,0.00172531762748702,0.9877112135176651,0.9888963031366118,1.0,0.991146634548,1.0,-40.08,0.7280725
19.0,22.0,19634.0,270970.0,1752,0.1286549707602339,22.0,2.3157894736842106,0.0526315789474,0.3684210526315789,92.21052631578948,0.0047010209694514134,0.9755011135857461,0.9787237870803602,1.0,0.981829117617,1.0,-108.15,0.640943
9.0,3.0,19634.0,270970.0,346,0.08333333333333333,3.0,0.6666666666666666,0.0,0.2222222222222222,38.44444444444444,0.001958952583156405,0.9829545454545454,0.983592592220054,1.0,0.983482798804,1.0,-21.2475,0.843163
13.0,19.0,19634.0,270970.0,3117,0.24358974358974358,19.0,2.923076923076923,0.0769230769231,0.3076923076923077,239.76923076923077,0.012220031128343651,0.9879556259904912,0.993674692665231,1.0,0.988753541998,1.0,-193.485,0.83425
11.0,3.0,19634.0,270970.0,868,0.05454545454545454,3.0,0.5454545454545454,0.0,0.18181818181818182,78.9090909090909,0.004021255206089329,0.9931350114416476,0.9947341212459593,1.0,0.989807174786,1.0,-54.0825,0.6976
8.0,4.0,19634.0,270970.0,617,0.14285714285714285,4.0,1.0,0.0,0.375,77.125,0.003929736064404362,0.9872,0.988337224471891,1.0,0.970997115737,0.875,-38.5625,0.35074
14.0,24.0,19634.0,270970.0,519,0.26373626373626374,24.0,3.4285714285714284,0.214285714286,0.21428571428571427,37.07142857142857,0.0018894713848842289,0.9153439153439153,0.9163007543460743,1.0,0.942282171735,1.0,-30.862499999999997,0.5427955
10.0,0.0,19634.0,270970.0,224,0.0,0.0,0.0,0.0,0.0,22.4,0.001141459437423563,1.0,1.0004131591179053,1.0,1.0,1.0,-14.115,0.651215
11.0,21.0,19634.0,270970.0,992,0.38181818181818183,21.0,3.8181818181818183,0.0909090909091,0.2727272727272727,90.18181818181819,0.004595720235530662,0.9593810444874274,0.961208302311296,1.0,0.984422387648,1.0,-60.6875,0.6474455
18.0,7.0,19634.0,270970.0,725,0.0457516339869281,7.0,0.7777777777777778,0.0,0.2777777777777778,40.27777777777778,0.0020533124886713792,0.9810554803788903,0.9823915140358817,1.0,0.98673996174,1.0,-44.7175,0.66742
18.0,9.0,19634.0,270970.0,535,0.058823529411764705,9.0,1.0,0.0,0.4444444444444444,29.72222222222222,0.0015152030088816386,0.9674502712477396,0.9684365245360187,1.0,0.897754065298,1.0,-32.665,0.7240485
9.0,7.0,19634.0,270970.0,381,0.19444444444444445,7.0,1.5555555555555556,0.0,0.4444444444444444,42.333333333333336,0.002157112526539278,0.9645569620253165,0.9652595161136834,1.0,0.970783141643,1.0,-23.3425,0.5996955
15.0,14.0,19634.0,270970.0,1146,0.13333333333333333,14.0,1.8666666666666667,0.133333333333,0.3333333333333333,76.4,0.003894184209184974,0.9761499148211243,0.9782601866521258,1.0,0.969638511741,1.0,-70.575,0.5688435
18.0,5.0,19634.0,270970.0,743,0.032679738562091505,5.0,0.5555555555555556,0.0,0.16666666666666666,41.27777777777778,0.0021042912814935653,0.9867197875166003,0.9880889361567574,1.0,0.947343474427,1.0,-46.0575,0.7805175
11.0,26.0,19634.0,270970.0,1134,0.4727272727272727,26.0,4.7272727272727275,0.181818181818,0.6363636363636364,103.0909090909091,0.005253575349890898,0.9561551433389545,0.9582434565196359,1.0,0.941299905419,1.0,-69.22,0.972328
7.0,1.0,19634.0,270970.0,520,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,74.28571428571429,0.0037848736070573335,0.9961685823754789,0.9971271819352605,1.0,0.99846390169,1.0,-32.5375,0.7550425
8.0,7.0,19634.0,270970.0,724,0.25,7.0,1.75,0.0,0.375,90.5,0.004611230001019056,0.981029810298103,0.9823640036087083,1.0,0.95065860616,0.875,-44.89,0.575872
8.0,1.0,19634.0,270970.0,285,0.03571428571428571,1.0,0.25,0.0,0.125,35.625,0.0018151941302354021,0.9930313588850174,0.9935569728851612,1.0,0.997747747748,1.0,-17.535,0.786849
17.0,8.0,19634.0,270970.0,504,0.058823529411764705,8.0,0.9411764705882353,0.0588235294118,0.17647058823529413,29.647058823529413,0.0015112942255966464,0.9692307692307692,0.970159924805334,1.0,0.991557182927,0.9411764705882353,-30.9125,0.8266925
11.0,0.0,19634.0,270970.0,341,0.0,0.0,0.0,0.0,0.0,31.0,0.001579778830963665,1.0,1.000628825276932,1.0,1.0,1.0,-21.495,0.729571
